,annotation,id,convopath_id
1502,counter,1592811268611899399,15924757989337374721269
1503,neutral,1592893203551645697,15924757989337374721269
1504,neutral,1592895081736175616,15924757989337374721269
1505,neutral,1592910061143490560,15924757989337374721269
1506,abusive,1592919110731857920,15924757989337374721269
1508,neutral,1593948669761527808,159394772021304525060
1509,neutral,1593951411200409600,159394772021304525060
1510,neutral,1593958773793529856,159394772021304525060
1511,neutral,1594041555689656321,159394772021304525060
1512,neutral,1594284583146721280,159394772021304525060
1513,neutral,1594311475312615425,159394772021304525060
1514,neutral,1594313055445606400,159394772021304525060
1515,neutral,1594314660068687874,159394772021304525060
1516,neutral,1594317352165842944,159394772021304525060
1517,neutral,1594320990535917574,159394772021304525060
1518,neutral,1594323243405807619,159394772021304525060
1520,abusive,1595118820443947009,1595116255593517056225
1521,abusive,1595138415020105731,1595116255593517056225
1523,neutral,1595040784683769859,1594976386292260864414
1524,neutral,1595171701960347649,1594976386292260864414
1525,abusive,1595298929083645955,1594976386292260864414
1526,counter,1595467171412557824,1594976386292260864414
1528,neutral,1594749593975144457,1594745425998880768160
1529,neutral,1594760073514983424,1594745425998880768160
1530,neutral,1594793385206112256,1594745425998880768160
1532,abusive,1593162365079818240,1593161111423299584103
1533,counter,1593172745659224065,1593161111423299584103
1534,abusive,1593204759191699456,1593161111423299584103
1535,counter,1593292166759124995,1593161111423299584103
1536,abusive,1593368033652871168,1593161111423299584103
1537,counter,1593372844360192003,1593161111423299584103
1538,neutral,1593590866802884608,1593161111423299584103
1539,abusive,1593594288826466304,1593161111423299584103
1540,counter,1593951622723473409,1593161111423299584103
1541,neutral,1593987321459785729,1593161111423299584103
1542,neutral,1594036363481219072,1593161111423299584103
1545,counter,1595522441773998080,1595485844227473446736
1547,neutral,1592262100248059904,159226170719982797383
1548,neutral,1592263529721401346,159226170719982797383
1549,abusive,1592284788899319808,159226170719982797383
1550,counter,1592296692191490048,159226170719982797383
1551,neutral,1592412869014228992,159226170719982797383
1553,neutral,1592618187925114881,1592615613020921858616
1554,neutral,1592619523689312256,1592615613020921858616
1555,neutral,1592621022578343938,1592615613020921858616
1556,neutral,1592621660422942720,1592615613020921858616
1557,neutral,1592622342693597184,1592615613020921858616
1558,neutral,1592626843148247040,1592615613020921858616
1559,neutral,1592742795294277632,1592615613020921858616
1560,abusive,1593418626433966081,1592615613020921858616
1561,abusive,1593580093560958976,1592615613020921858616
1562,neutral,1593690048628772864,1592615613020921858616
1563,abusive,1593699976374263809,1592615613020921858616
1564,counter,1594009938442866688,1592615613020921858616
1565,neutral,1594011324341571585,1592615613020921858616
1566,abusive,1594013620207517696,1592615613020921858616
1567,neutral,1594028819215970305,1592615613020921858616
1570,abusive,1594428466165850114,1594303112344489984674
1572,neutral,1592892785476403200,1592858815254257664674
1573,neutral,1592897669776539651,1592858815254257664674
1574,neutral,1592898288130621442,1592858815254257664674
1575,neutral,1592899704194732032,1592858815254257664674
1576,neutral,1592900799042314243,1592858815254257664674
1577,neutral,1592909524394180608,1592858815254257664674
1578,neutral,1592911251700862976,1592858815254257664674
1579,neutral,1592911968180269056,1592858815254257664674
1580,neutral,1592939560669179904,1592858815254257664674
1581,neutral,1592969433806667776,1592858815254257664674
1582,neutral,1592975669025476608,1592858815254257664674
1583,neutral,1592981508633264128,1592858815254257664674
1584,neutral,1592984559460941824,1592858815254257664674
1585,neutral,1592990055878262784,1592858815254257664674
1586,neutral,1592991818538311680,1592858815254257664674
1587,neutral,1592994909736181760,1592858815254257664674
1588,neutral,1593177919652007936,1592858815254257664674
1589,neutral,1593180196458631169,1592858815254257664674
1590,neutral,1593183536030547970,1592858815254257664674
1591,neutral,1593189525030768642,1592858815254257664674
1592,neutral,1593189820029075457,1592858815254257664674
1593,neutral,1593190571002433536,1592858815254257664674
1594,neutral,1593225310220480514,1592858815254257664674
1595,neutral,1593229187124727808,1592858815254257664674
1629,counter,1594829489573437457,15943472630227271680
1630,counter,1594959212316090369,15943472630227271680
1631,neutral,1594979046244638721,15943472630227271680
1632,neutral,1594980283434033152,15943472630227271680
1633,neutral,1594986645065170944,15943472630227271680
1634,neutral,1595027020962213888,15943472630227271680
1635,neutral,1595086952474480640,15943472630227271680
1636,neutral,1595089432113254406,15943472630227271680
1637,neutral,1595093942403751936,15943472630227271680
1643,counter,1593366360075247617,1593161111423299584119
1644,neutral,1593373796123156480,1593161111423299584119
1645,abusive,1593374536178753538,1593161111423299584119
1646,counter,1593375204637556737,1593161111423299584119
1647,neutral,1593376009109348353,1593161111423299584119
1648,neutral,1593377251030089728,1593161111423299584119
1649,neutral,1593378042214113280,1593161111423299584119
1650,neutral,1593379034091724807,1593161111423299584119
1651,neutral,1593379705348149249,1593161111423299584119
1652,neutral,1593381143885320192,1593161111423299584119
1653,neutral,1593381915050082306,1593161111423299584119
1654,neutral,1593382370962329601,1593161111423299584119
1655,neutral,1593383534693064705,1593161111423299584119
1656,neutral,1593384756002967552,1593161111423299584119
1658,neutral,1595138771770478592,1595116255593517056284
1659,not understandable,1595381226822590470,1595116255593517056284
1691,neutral,1594667243429920769,159285881525425766420
1692,neutral,1594670951773396995,159285881525425766420
1693,neutral,1594687263094489089,159285881525425766420
1694,neutral,1594688146440060928,159285881525425766420
1695,neutral,1594689493441064961,159285881525425766420
1697,abusive,1594438983932600320,1594410126685122560223
1698,counter,1594600145416503296,1594410126685122560223
1699,neutral,1594750539429978117,1594410126685122560223
1700,neutral,1594786599618940936,1594410126685122560223
1701,neutral,1595733744463273984,1594410126685122560223
1703,abusive,1594745907471335428,159470339701760000064
1704,abusive,1594815320421801991,159470339701760000064
1706,neutral,1594304040774799363,1594303112344489984662
1707,neutral,1594306221141643265,1594303112344489984662
1708,neutral,1594306585244729344,1594303112344489984662
1710,abusive,1595053838402473985,159504578925180518597
1711,counter,1595091961953878016,159504578925180518597
1712,abusive,1595132429823803393,159504578925180518597
1713,counter,1595462486290989058,159504578925180518597
1714,neutral,1595709420377440256,159504578925180518597
1743,neutral,1594668358309396485,1592858815254257664287
1744,neutral,1594671047667744768,1592858815254257664287
1748,neutral,1595121369288650753,159511625559351705697
1749,abusive,1595131000144945152,159511625559351705697
1751,not understandable,1594588497381310465,1592882544546287616829
1752,neutral,1592160266003042305,1592115645151588352135
1753,neutral,1594311415997005824,15943031123444899841010
1756,neutral,1592272578785464320,1592261707199827973718
1757,abusive,1592387395391217666,1592261707199827973718
1758,neutral,1592486114035904513,1592261707199827973718
1763,neutral,1593021255338569728,1592813987988926465288
1765,counter,1595576510756405248,1595485844227473446427
1768,neutral,1594271355700117504,1594267660182773760269
1769,neutral,1594315942032728066,1594267660182773760269
1770,abusive,1594362453017743360,1594267660182773760269
1771,counter,1594418948237586433,1594267660182773760269
1772,abusive,1594446288032247810,1594267660182773760269
1773,counter,1594449596742238208,1594267660182773760269
1774,neutral,1594613933411033088,1594267660182773760269
1775,neutral,1594650783542296582,1594267660182773760269
1776,neutral,1594672741940137984,1594267660182773760269
1778,abusive,1593127061681754115,1592882544546287616390
1793,neutral,1593125719655473152,1592858815254257664185
1794,neutral,1595401532828155904,159540153282815590459
1795,abusive,1595410379353776129,159540153282815590459
1797,neutral,1592267742438199298,1592261707199827973880
1798,neutral,1593384491191599104,1592261707199827973880
1800,abusive,1595729764878544896,15957103508375552002
1801,counter,1595763392358268931,15957103508375552002
1802,not understandable,1595807650507366406,15957103508375552002
1803,neutral,1595821949854355459,15957103508375552002
1804,neutral,1595827294458765320,15957103508375552002
1805,neutral,1595830737189707776,15957103508375552002
1806,neutral,1595833115422883846,15957103508375552002
1807,neutral,1595834043710701568,15957103508375552002
1808,neutral,1595835290115080195,15957103508375552002
1809,neutral,1595836038278152192,15957103508375552002
1810,not understandable,1595839416093786112,15957103508375552002
1811,abusive,1595840516154966017,15957103508375552002
1812,counter,1595840906393001984,15957103508375552002
1813,neutral,1595841342042951680,15957103508375552002
1814,neutral,1595846292369989632,15957103508375552002
1815,neutral,1595849294732529664,15957103508375552002
1819,abusive,1595694345033744384,159537745536732364969
1821,counter,1595138417633169412,1595011749354549248438
1822,counter,1595143307822530561,1595011749354549248438
1823,neutral,1595422045000671234,1594943648692867073545
1825,counter,1595825205921841153,159548584422747344668
1828,neutral,1595370315105935362,1595324700053458949667
1829,neutral,1595415014915153920,1595324700053458949667
1830,neutral,1595420575924736000,1595324700053458949667
1831,neutral,1595423284404932610,1595324700053458949667
1832,neutral,1595437781261623297,1595324700053458949667
1833,not understandable,1595439523655303169,1595324700053458949667
1834,neutral,1595450984129519621,1595324700053458949667
1835,neutral,1595453977193500673,1595324700053458949667
1836,neutral,1595473179979440128,1595324700053458949667
1837,neutral,1595480171037048869,1595324700053458949667
1838,neutral,1595484228858396703,1595324700053458949667
1839,neutral,1595485383038468096,1595324700053458949667
1840,neutral,1595570946408173568,1595324700053458949667
1841,neutral,1595584383506849792,1595324700053458949667
1842,neutral,1595678111525388288,1595324700053458949667
1843,neutral,1595679660696023040,1595324700053458949667
1844,neutral,1595680481420496896,1595324700053458949667
1845,neutral,1595681425075871746,1595324700053458949667
1846,neutral,1595681860922793984,1595324700053458949667
1847,neutral,1595682138040451074,1595324700053458949667
1849,counter,1595500369370660864,1595485844227473446957
1850,neutral,1595113903436214273,1594943648692867073545
1851,neutral,1595863634114134018,159584642000692838411
1853,neutral,1592192644910055424,159219118102223667359
1854,neutral,1592243649622032384,159219118102223667359
1855,abusive,1592251740522688512,159219118102223667359
1856,counter,1592254694558400512,159219118102223667359
1857,neutral,1592255880070066176,159219118102223667359
1858,neutral,1592451573925707777,159219118102223667359
1859,not understandable,1595846420006928384,159584642000692838411
1860,neutral,1595852719939805184,159584642000692838411
1862,neutral,1595141993910239232,1595116255593517056289
1863,abusive,1595277069721690112,1595116255593517056289
1865,abusive,1592863646262042625,1592858815254257664552
1866,neutral,1592883834827476992,1592858815254257664552
1868,neutral,1595450764285149186,159540153282815590422
1869,neutral,1595516441897619456,159540153282815590422
1873,neutral,1594757345116045327,1594731087301054464433
1874,neutral,1594758161596321793,1594731087301054464433
1875,neutral,1594758514274340865,1594731087301054464433
1876,neutral,1594759647696666624,1594731087301054464433
1877,neutral,1594760858311213072,1594731087301054464433
1878,neutral,1594764420554563584,1594731087301054464433
1879,neutral,1594765619689291776,1594731087301054464433
1880,neutral,1594765931707830285,1594731087301054464433
1881,neutral,1594766993831370755,1594731087301054464433
1882,neutral,1594787865942458368,1594731087301054464433
1883,neutral,1594793991291150338,1594731087301054464433
1884,neutral,1594797816697724931,1594731087301054464433
1886,counter,1594355409262940160,1594347263022727168405
1887,neutral,1595114278969028608,1594943648692867073545
1888,abusive,1594356753604411395,1594347263022727168405
1889,counter,1594362769175973898,1594347263022727168405
1890,abusive,1594459159176650756,1594347263022727168405
1891,counter,1594483114818277376,1594347263022727168405
1892,abusive,1594486701556174848,1594347263022727168405
1893,not understandable,1594779511924658188,1594267660182773760438
1894,counter,1594488701761236995,1594347263022727168405
1895,abusive,1594490167523479553,1594347263022727168405
1896,counter,1594490820702638080,1594347263022727168405
1897,abusive,1594493635113926657,1594347263022727168405
1898,counter,1594494572238983169,1594347263022727168405
1899,neutral,1594495723961475072,1594347263022727168405
1900,neutral,1594496919862132737,1594347263022727168405
1901,neutral,1594497852457512960,1594347263022727168405
1902,counter,1594498481946869768,1594347263022727168405
1903,abusive,1594499342328528896,1594347263022727168405
1904,counter,1594500488267014146,1594347263022727168405
1905,abusive,1594501475824189440,1594347263022727168405
1906,counter,1594501954822021120,1594347263022727168405
1907,abusive,1594502871311159297,1594347263022727168405
1908,counter,1594503695265595392,1594347263022727168405
1909,abusive,1594504563632918528,1594347263022727168405
1910,counter,1594504939446800384,1594347263022727168405
1911,neutral,1595114698701430788,1594943648692867073545
1912,abusive,1594505686121349120,1594347263022727168405
1913,counter,1594505926215700480,1594347263022727168405
1915,neutral,1594346790916182016,1594267660182773760438
1917,abusive,1594365752542629889,1594303112344489984717
1918,neutral,1594626726319079427,1594303112344489984717
1920,abusive,1594304825356959744,1594303112344489984179
1921,neutral,1594398895928664065,1594303112344489984179
1923,neutral,1594747402187071493,15947454259988807681517
1924,neutral,1594750972378906624,15947454259988807681517
1925,neutral,1594832746563657731,15947454259988807681517
1926,neutral,1594979526848675840,15947454259988807681517
1927,neutral,1595135924660473857,15947454259988807681517
1928,neutral,1595326621124362243,15947454259988807681517
1929,neutral,1595350116721999874,15947454259988807681517
1930,neutral,1595366764304547841,15947454259988807681517
1931,neutral,1595428251517714435,15947454259988807681517
1932,neutral,1595433893070573569,15947454259988807681517
1933,not understandable,1595440008730742785,15947454259988807681517
1934,not understandable,1595446511172812800,15947454259988807681517
1935,neutral,1595501940770734083,15947454259988807681517
1936,neutral,1595518373936467970,15947454259988807681517
1937,neutral,1595663556707745793,15947454259988807681517
1938,neutral,1595664295693533184,15947454259988807681517
1939,neutral,1595666279737827331,15947454259988807681517
1940,neutral,1595668743224532998,15947454259988807681517
1941,neutral,1595671536517939201,15947454259988807681517
1942,neutral,1595673462240342016,15947454259988807681517
1943,neutral,1595682109175529472,15947454259988807681517
1944,neutral,1595724433792147459,15947454259988807681517
1945,neutral,1595743411948392450,15947454259988807681517
1946,not understandable,1595748364305448960,15947454259988807681517
1947,abusive,1595762219073081345,15947454259988807681517
1948,not understandable,1595766701920260102,15947454259988807681517
1949,neutral,1595828803028279296,15947454259988807681517
1950,neutral,1595115732874203137,1594943648692867073545
1952,neutral,1592262126273724416,1592261707199827973210
1953,counter,1592266619153416194,1592261707199827973210
1954,neutral,1592268119044767744,1592261707199827973210
1955,neutral,1592273621271314432,1592261707199827973210
1956,neutral,1592366713240444928,1592261707199827973210
1957,neutral,1592443325935935489,1592261707199827973210
1958,neutral,1592499341570109441,1592261707199827973210
1959,neutral,1592555633496444929,1592261707199827973210
1960,neutral,1592559202333241345,1592261707199827973210
1961,neutral,1592559666974044160,1592261707199827973210
1962,neutral,1592562514067615744,1592261707199827973210
1964,neutral,1595383518548344837,1595377455367323649297
1965,abusive,1595469564254760960,1595377455367323649297
1967,counter,1595000656225615873,159494364869286707367
1968,neutral,1595207950091669505,159494364869286707367
1969,abusive,1595143969582653440,1594943648692867073545
1970,neutral,1593932530662617089,159393253066261708953
1971,abusive,1593937334826835970,159393253066261708953
1972,counter,1593964757136048129,159393253066261708953
1975,neutral,1593153751543529473,1592858815254257664655
1977,neutral,1593188001454379010,1592858815254257664655
1978,neutral,1593331461100281856,1592858815254257664655
1979,neutral,1593352823953100801,1592858815254257664655
1985,counter,1594623495337611264,1594347263022727168398
1986,abusive,1594624093126631428,1594347263022727168398
1987,counter,1594626748297392128,1594347263022727168398
1988,abusive,1594628449544675329,1594347263022727168398
1989,counter,1594630117069840384,1594347263022727168398
1990,abusive,1594632844944588801,1594347263022727168398
1991,counter,1594638834096304133,1594347263022727168398
1992,abusive,1594639618518949889,1594347263022727168398
1993,counter,1594640334667276288,1594347263022727168398
1994,abusive,1594641837997826048,1594347263022727168398
1995,counter,1594652540213379075,1594347263022727168398
1996,abusive,1594653238946570240,1594347263022727168398
1997,counter,1594679915739234305,1594347263022727168398
1998,abusive,1594683478800482304,1594347263022727168398
1999,counter,1594684030141825026,1594347263022727168398
2000,abusive,1594684770209890304,1594347263022727168398
2001,counter,1594687058097872896,1594347263022727168398
2002,abusive,1594687799638237186,1594347263022727168398
2003,counter,1594688336723324928,1594347263022727168398
2004,abusive,1594689392165244928,1594347263022727168398
2005,counter,1594690061978714112,1594347263022727168398
2006,abusive,1594690204178210816,1594347263022727168398
2008,abusive,1595496335259668495,15954858442274734461541
2010,neutral,1594774189495709696,1594769747035529218135
2011,neutral,1594795656908083201,1594769747035529218135
2012,neutral,1594961932087611392,1594769747035529218135
2013,abusive,1595726376606355456,1594769747035529218135
2015,abusive,1595354009715589120,1595116255593517056153
2020,abusive,1593296090266324995,1593161111423299584192
2022,abusive,1594278898811867136,1593931213789663232258
2023,neutral,1594296120666202113,1593931213789663232258
2024,neutral,1595422482336722944,1594943648692867073545
2026,abusive,1594306040430043136,1594303112344489984452
2027,abusive,1594310923065466880,1594303112344489984452
2039,abusive,1594622216066502660,1594347263022727168881
2040,counter,1594625066364506114,1594347263022727168881
2041,abusive,1594625751923691522,1594347263022727168881
2042,neutral,1594626757273034758,1594347263022727168881
2043,abusive,1594629043919396864,1594347263022727168881
2044,counter,1594629319581749250,1594347263022727168881
2045,abusive,1594631791998115841,1594347263022727168881
2049,neutral,1593526628411400193,159313991167843123311
2058,neutral,1595422557099925511,1594943648692867073545
2060,neutral,1595422694362779649,1594943648692867073545
2061,neutral,1595422807759937538,1594943648692867073545
2065,neutral,1595423101692645377,1594943648692867073545
2067,neutral,1595423207489765376,1594943648692867073545
2068,neutral,1594402628036853760,159426766018277376032
2069,neutral,1594578235819712512,159426766018277376032
2070,neutral,1594638032413822976,159426766018277376032
2071,neutral,1594638176538464257,159426766018277376032
2072,neutral,1594684449060421634,159426766018277376032
2073,neutral,1594687034584694790,159426766018277376032
2074,neutral,1594728201129017345,159426766018277376032
2075,neutral,1594748129580040192,159426766018277376032
2078,abusive,1595497266810392586,1595485844227473446747
2079,counter,1595515959527235585,1595485844227473446747
2080,abusive,1595525668279836683,1595485844227473446747
2081,counter,1595527165424066592,1595485844227473446747
2082,counter,1595532171661434919,1595485844227473446747
2083,neutral,1595534776735260683,1595485844227473446747
2084,neutral,1595537311437291520,1595485844227473446747
2085,neutral,1595584681462104064,1595485844227473446747
2087,neutral,1594770298150309888,1594769747035529218624
2088,neutral,1594772349324300288,1594769747035529218624
2089,neutral,1594786080737398788,1594769747035529218624
2100,neutral,1595104085258158081,1594943648692867073545
2101,neutral,1595104778115321862,1594943648692867073545
2102,neutral,1595387220063576064,1594943648692867073545
2103,not understandable,1595388831842320386,1594943648692867073545
2104,neutral,1595394188073439240,1594943648692867073545
2105,neutral,1595403346709454848,1594943648692867073545
2106,neutral,1595403785630875649,1594943648692867073545
2107,neutral,1595404363333357568,1594943648692867073545
2108,neutral,1595405688355885056,1594943648692867073545
2109,neutral,1595410793612328965,1594943648692867073545
2117,neutral,1595424029715857414,1594943648692867073545
2118,neutral,1595424250244042753,1594943648692867073545
2119,neutral,1595424366396936192,1594943648692867073545
2120,neutral,1595429225250844673,1594943648692867073545
2121,neutral,1595430083203928064,1594943648692867073545
2122,neutral,1595430186702471169,1594943648692867073545
2123,neutral,1595430514554535938,1594943648692867073545
2124,neutral,1595430633844903937,1594943648692867073545
2125,neutral,1595430699355570183,1594943648692867073545
2126,neutral,1595438414253461506,1594943648692867073545
2128,neutral,1592510778560905216,1592499691828101122102
2129,neutral,1592517083203801088,1592499691828101122102
2130,neutral,1592523762498666496,1592499691828101122102
2134,neutral,1592290901136904193,1592261707199827973274
2138,neutral,1593500175053496320,1593139911678431233154
2140,neutral,1594006763954634757,1593962350050017281385
2141,neutral,1594011491099111424,1593962350050017281385
2163,counter,1595154219862216704,1594943648692867073521
2164,neutral,1595162211328360448,1594943648692867073521
2184,not understandable,1595406625489174536,1594943648692867073521
2185,neutral,1595334376027574275,159533437602757427510
2186,neutral,1595408162718449665,159533437602757427510
2187,neutral,1595446528914620425,159533437602757427510
2191,abusive,1593727834798841856,1593723865083318272625
2192,neutral,1593865727483731968,1593723865083318272625
2193,neutral,1593876912048574469,1593723865083318272625
2194,neutral,1593979951547645955,1593723865083318272625
2196,counter,1595489583105556481,1595485844227473446352
2197,neutral,1595492753189834753,1595485844227473446352
2198,neutral,1595533532402704399,1595485844227473446352
2199,neutral,1595548705876316161,1595485844227473446352
2200,neutral,1595643967651053568,1595485844227473446352
2201,neutral,1595767211532189697,1595485844227473446352
2203,neutral,1594705693461946371,15947033970176000002
2208,neutral,1592301087260037120,1592301087260037120120
2209,neutral,1592338273523109888,1592301087260037120120
2210,neutral,1592405353022750720,1592301087260037120120
2211,neutral,1592435468729479168,1592301087260037120120
2213,neutral,1594271735766999041,1594267660182773760122
2214,neutral,1594382077285519361,1594267660182773760122
2215,neutral,1594385778510946305,1594267660182773760122
2216,neutral,1594388528045047808,1594267660182773760122
2217,neutral,1594390399514251270,1594267660182773760122
2218,neutral,1594431531724013572,1594267660182773760122
2219,neutral,1594457488946262016,1594267660182773760122
2220,neutral,1594461369394413582,1594267660182773760122
2221,neutral,1594462526242443264,1594267660182773760122
2222,neutral,1594465019785265153,1594267660182773760122
2223,neutral,1594567539555766275,1594267660182773760122
2224,neutral,1594640579098550274,1594267660182773760122
2225,neutral,1594665157166518272,1594267660182773760122
2226,neutral,1594845041209507840,1594267660182773760122
2229,abusive,1594372452892971008,1594303112344489984600
2231,neutral,1594746176980799488,1594745425998880768410
2232,neutral,1594790835241029634,1594745425998880768410
2233,neutral,1594800676130922496,1594745425998880768410
2234,neutral,1594802370294194178,1594745425998880768410
2235,neutral,1594803673917698049,1594745425998880768410
2236,neutral,1594804744651939865,1594745425998880768410
2237,neutral,1594818423053328400,1594745425998880768410
2238,neutral,1594833184570675200,1594745425998880768410
2239,neutral,1595137379433472000,1594745425998880768410
2240,neutral,1594840033780957190,1594745425998880768410
2241,neutral,1594852025631637506,1594745425998880768410
2242,neutral,1594853818881409025,1594745425998880768410
2243,neutral,1594855256151703552,1594745425998880768410
2244,neutral,1594993500206268416,1594745425998880768410
2245,neutral,1595056732803407874,1594745425998880768410
2246,neutral,1595057643231625218,1594745425998880768410
2247,neutral,1595109704652689409,1594745425998880768410
2248,neutral,1595117219406819328,1594745425998880768410
2249,neutral,1595120824042033152,1594745425998880768410
2250,neutral,1595121439451275265,1594745425998880768410
2251,neutral,1595128500851478529,1594745425998880768410
2252,neutral,1595148494997581827,1594745425998880768410
2253,not understandable,1595154127642046464,1594745425998880768410
2254,neutral,1595168142241763339,1594745425998880768410
2255,neutral,1595169061134290944,1594745425998880768410
2256,neutral,1595171796336185352,1594745425998880768410
2257,neutral,1595172310117453826,1594745425998880768410
2258,not understandable,1595789914175676418,159548584422747344662
2267,neutral,1592919100451586052,1592858815254257664385
2268,neutral,1592920536707104768,1592858815254257664385
2269,neutral,1593001435792146432,1592858815254257664385
2271,neutral,1594705422023368710,159470339701760000049
2272,neutral,1594707057340551168,159470339701760000049
2273,abusive,1594708268991090688,159470339701760000049
2274,neutral,1594763322750078985,159470339701760000049
2275,abusive,1594765742825693185,159470339701760000049
2276,counter,1594784341082705920,159470339701760000049
2277,neutral,1594785059810250761,159470339701760000049
2279,neutral,1594757875519340550,1594745425998880768836
2280,neutral,1595010663365189632,1594745425998880768836
2282,neutral,1592548983301603330,1592522186337972225271
2283,abusive,1592563519626833920,1592522186337972225271
2284,counter,1592564132725035008,1592522186337972225271
2285,counter,1592565195100295168,1592522186337972225271
2288,abusive,1594380695073587200,159430311234448998476
2289,abusive,1594440841556271107,159430311234448998476
2290,not understandable,1594470086147915776,159430311234448998476
2314,neutral,1592999947489939456,1592858815254257664734
2316,counter,1595503631066927123,15954858442274734461433
2317,neutral,1593997098336280577,159399709833628057721
2318,abusive,1594026135087628288,159399709833628057721
2319,counter,1594059176342425602,159399709833628057721
2322,not understandable,1595165492968583168,1595116255593517056132
2323,abusive,1595000933423149057,1594976386292260864535
2324,neutral,1595172279599697947,1594976386292260864535
2326,neutral,1592951548552052738,159294376873047244821
2327,neutral,1593210984759717889,159294376873047244821
2328,abusive,1593284255358091267,159294376873047244821
2329,counter,1593292118222569472,159294376873047244821
2330,abusive,1593394391594541056,159294376873047244821
2413,neutral,1595439935745564672,1594943648692867073388
2414,neutral,1595441050788794370,1594943648692867073388
2415,neutral,1595442218101252101,1594943648692867073388
2416,neutral,1595442332022837250,1594943648692867073388
2417,neutral,1595442438314795009,1594943648692867073388
2418,neutral,1595443534143885312,1594943648692867073388
2419,not understandable,1595443738574200832,1594943648692867073388
2420,neutral,1595443875849568258,1594943648692867073388
2421,abusive,1595454889425096704,1594943648692867073388
2422,counter,1595455166769143822,1594943648692867073388
2423,neutral,1595456001846681600,1594943648692867073388
2424,neutral,1595456313047322624,1594943648692867073388
2425,neutral,1595458970923171842,1594943648692867073388
2426,abusive,1595460886491176961,1594943648692867073388
2427,abusive,1595461191245172737,1594943648692867073388
2428,counter,1595461397206425601,1594943648692867073388
2429,neutral,1595463131865796608,1594943648692867073388
2430,not understandable,1595465111367548930,1594943648692867073388
2438,neutral,1593973222319472641,1593723865083318272381
2439,neutral,1593979827958484992,1593723865083318272381
2459,neutral,1594421832576294913,1592858815254257664365
2460,neutral,1594423921746624513,1592858815254257664365
2461,neutral,1594424880375730177,1592858815254257664365
2462,neutral,1594426114411474944,1592858815254257664365
2463,neutral,1594427209242259457,1592858815254257664365
2464,neutral,1594427864635805696,1592858815254257664365
2465,neutral,1594428715810934785,1592858815254257664365
2470,neutral,1594351824571604993,1593139911678431233481
2480,neutral,1594345687843487745,1592858815254257664626
2481,neutral,1594347014590169088,1592858815254257664626
2482,neutral,1594348148960497665,1592858815254257664626
2483,neutral,1594354607651684360,1592858815254257664626
2484,neutral,1594365109081870336,1592858815254257664626
2485,neutral,1594371998293041153,1592858815254257664626
2487,abusive,1595383971470364677,1595377455367323649171
2488,neutral,1595390431000510465,1595377455367323649171
2489,abusive,1595390666439364608,1595377455367323649171
2490,counter,1595391493375762435,1595377455367323649171
2491,abusive,1593964679038132225,159393253066261708977
2493,neutral,1593143716965122051,1593139911678431233522
2494,neutral,1593190235550384130,1593139911678431233522
2496,counter,1595028796461453313,159501174935454924824
2497,abusive,1595703668342652928,159501174935454924824
2498,counter,1595714476032118785,159501174935454924824
2499,abusive,1595789818260340738,159501174935454924824
2500,counter,1595805246047109120,159501174935454924824
2501,abusive,1595819581448257538,159501174935454924824
2502,neutral,1595822316000362499,159501174935454924824
2503,neutral,1595857245761409024,159501174935454924824
2505,neutral,1593189083529940992,159318562377475686481
2506,abusive,1593189170541101056,159318562377475686481
2507,abusive,1593196510853746688,159318562377475686481
2508,counter,1593202179636350976,159318562377475686481
2510,abusive,1592263078888230912,1592261707199827973602
2511,abusive,1592282628987781120,1592261707199827973602
2529,neutral,1594424376363044865,1592858815254257664322
2530,neutral,1594424801963155462,1592858815254257664322
2531,neutral,1594471500157194240,1592858815254257664322
2532,neutral,1594478297877970946,1592858815254257664322
2535,neutral,1595576753161912320,1595485844227473446100
2536,neutral,1595865585803403264,1595485844227473446100
2538,counter,1595811653949472769,15954858442274734461034
2543,neutral,1593259865757163523,159290900285347430693
2553,neutral,1594358024373563392,1592858815254257664436
2554,neutral,1594363106255425536,1592858815254257664436
2556,neutral,1593949573441114114,159393253066261708977
2558,abusive,1592909317967351808,159290900285347430693
2559,counter,1592910444381212672,159290900285347430693
2560,neutral,1592910621783494656,159290900285347430693
2561,neutral,1593240076778995712,159290900285347430693
2562,abusive,1593253068342108167,159290900285347430693
2563,counter,1593258194280673280,159290900285347430693
2564,neutral,1593262440149458945,159290900285347430693
2565,neutral,1593262788352286721,159290900285347430693
2566,neutral,1593263140711542784,159290900285347430693
2567,neutral,1593263347201458176,159290900285347430693
2568,neutral,1593264603194134528,159290900285347430693
2569,neutral,1593265589618966531,159290900285347430693
2570,neutral,1593265843063889921,159290900285347430693
2571,neutral,1593369272302059520,159290900285347430693
2573,neutral,1593195506515464192,1593139911678431233148
2574,neutral,1593224777288011784,1593139911678431233148
2576,counter,1595830578087137282,1595485844227473446982
2578,abusive,1594981607068389376,1594976386292260864428
2579,neutral,1595002430198091776,1594976386292260864428
2580,neutral,1595160086699466752,1594976386292260864428
2581,neutral,1595161436304846850,1594976386292260864428
2582,neutral,1595162002087096320,1594976386292260864428
2583,neutral,1595176849637838848,1594976386292260864428
2584,neutral,1595178683693944836,1594976386292260864428
2585,neutral,1595179439813451776,1594976386292260864428
2586,neutral,1595180519171522563,1594976386292260864428
2587,neutral,1595181835029454849,1594976386292260864428
